episode,predator_reward,prey_reward,capture_rate,predator_elo,prey_elo,policy_loss,value_loss,entropy
698,-2.0,2.0,0.5,1095.44,904.56,-0.005236,0.059212,0.868602
699,0.57,-0.57,0.5,1103.44,896.56,-0.005236,0.059212,0.868602
700,-2.0,2.0,0.5,1094.9,905.1,-0.005236,0.059212,0.868602
701,0.49,-0.49,0.55,1102.94,897.06,-0.005236,0.059212,0.868602
702,-2.0,2.0,0.5,1094.43,905.57,-0.005236,0.059212,0.868602
703,0.92,-0.92,0.5,1102.5,897.5,-0.005236,0.059212,0.868602
704,-0.31,0.31,0.5,1110.02,889.98,-0.005236,0.059212,0.868602
705,0.33,-0.33,0.55,1117.05,882.95,-0.005236,0.059212,0.868602
706,-2.0,2.0,0.5,1107.65,892.35,-0.002877,0.05014,0.628631
707,-2.0,2.0,0.5,1098.84,901.16,-0.002877,0.05014,0.628631
708,0.09,-0.09,0.55,1106.6,893.4,-0.002877,0.05014,0.628631
709,-0.77,0.77,0.55,1113.86,886.14,-0.002877,0.05014,0.628631
710,-2.0,2.0,0.5,1104.65,895.35,-0.002877,0.05014,0.628631
711,-0.63,0.63,0.5,1112.03,887.97,-0.002877,0.05014,0.628631
712,-2.0,2.0,0.5,1102.94,897.06,-0.002877,0.05014,0.628631
713,-0.66,0.66,0.55,1110.43,889.57,-0.002877,0.05014,0.628631
714,-2.0,2.0,0.55,1101.44,898.56,-0.002877,0.05014,0.628631
715,0.58,-0.58,0.55,1109.03,890.97,-0.002877,0.05014,0.628631
716,-2.0,2.0,0.5,1100.13,899.87,-0.002877,0.05014,0.628631
717,-2.0,2.0,0.5,1091.81,908.19,-0.002877,0.05014,0.628631
718,-2.0,2.0,0.5,1084.06,915.94,-0.004392,0.036403,0.841226
719,-2.0,2.0,0.45,1076.87,923.13,-0.004392,0.036403,0.841226
720,-2.0,2.0,0.45,1070.22,929.78,-0.004392,0.036403,0.841226
721,-2.0,2.0,0.4,1064.08,935.92,-0.004392,0.036403,0.841226
722,-2.0,2.0,0.4,1058.44,941.56,-0.004392,0.036403,0.841226
723,-2.0,2.0,0.35,1053.25,946.75,-0.004392,0.036403,0.841226
724,-2.0,2.0,0.3,1048.49,951.51,-0.004392,0.036403,0.841226
725,0.02,-0.02,0.3,1060.14,939.86,-0.004392,0.036403,0.841226
726,-2.0,2.0,0.3,1054.81,945.19,-0.004392,0.036403,0.841226
727,0.41,-0.41,0.35,1065.92,934.08,-0.004392,0.036403,0.841226
728,-2.0,2.0,0.3,1060.13,939.87,-0.004392,0.036403,0.841226
729,-0.72,0.72,0.3,1070.8,929.2,-0.004392,0.036403,0.841226
730,-0.77,0.77,0.35,1080.62,919.38,-0.005794,0.028403,0.688226
731,0.22,-0.22,0.35,1089.68,910.32,-0.005794,0.028403,0.688226
732,0.79,-0.79,0.4,1098.09,901.91,-0.005794,0.028403,0.688226
733,0.81,-0.81,0.4,1105.9,894.1,-0.005794,0.028403,0.688226
734,-2.0,2.0,0.4,1097.2,902.8,-0.005794,0.028403,0.688226
735,-2.0,2.0,0.35,1089.08,910.92,-0.005794,0.028403,0.688226
736,-0.98,0.98,0.4,1097.53,902.47,-0.005794,0.028403,0.688226
737,0.69,-0.69,0.45,1105.38,894.62,-0.005794,0.028403,0.688226
738,-2.0,2.0,0.45,1096.71,903.29,-0.005794,0.028403,0.688226
739,-2.0,2.0,0.45,1088.62,911.38,-0.005794,0.028403,0.688226
740,-0.58,0.58,0.5,1097.1,902.9,-0.005794,0.028403,0.688226
741,-2.0,2.0,0.5,1088.99,911.01,-0.005794,0.028403,0.688226
742,-2.0,2.0,0.5,1081.44,918.56,-0.005794,0.028403,0.688226
743,-2.0,2.0,0.5,1074.45,925.55,-0.00238,0.048889,0.727105
744,-2.0,2.0,0.5,1067.98,932.02,-0.00238,0.048889,0.727105
745,-2.0,2.0,0.45,1062.02,937.98,-0.00238,0.048889,0.727105
746,0.86,-0.86,0.5,1072.54,927.46,-0.00238,0.048889,0.727105
747,-2.0,2.0,0.45,1066.22,933.78,-0.00238,0.048889,0.727105
748,0.52,-0.52,0.5,1076.4,923.6,-0.00238,0.048889,0.727105
749,-2.0,2.0,0.45,1069.78,930.22,-0.00238,0.048889,0.727105
750,-0.39,0.39,0.45,1079.68,920.32,-0.00238,0.048889,0.727105
751,-2.0,2.0,0.4,1072.82,927.18,-0.00238,0.048889,0.727105
752,-2.0,2.0,0.35,1066.48,933.52,-0.00238,0.048889,0.727105
753,-2.0,2.0,0.3,1060.64,939.36,-0.00238,0.048889,0.727105
754,0.25,-0.25,0.35,1071.27,928.73,-0.00238,0.048889,0.727105
755,-0.31,0.31,0.4,1081.05,918.95,-0.00238,0.048889,0.727105
756,0.04,-0.04,0.4,1090.08,909.92,-0.00238,0.048889,0.727105
757,-2.0,2.0,0.35,1082.46,917.54,-8.2e-05,0.051173,0.555125
758,0.73,-0.73,0.4,1091.39,908.61,-8.2e-05,0.051173,0.555125
759,-2.0,2.0,0.4,1083.67,916.33,-8.2e-05,0.051173,0.555125
760,-0.06,0.06,0.4,1092.51,907.49,-8.2e-05,0.051173,0.555125
761,-2.0,2.0,0.4,1084.71,915.29,-8.2e-05,0.051173,0.555125
762,0.13,-0.13,0.45,1093.47,906.53,-8.2e-05,0.051173,0.555125
763,0.81,-0.81,0.5,1101.61,898.39,-8.2e-05,0.051173,0.555125
764,-2.0,2.0,0.5,1093.19,906.81,-8.2e-05,0.051173,0.555125
765,-0.26,0.26,0.55,1101.34,898.66,-8.2e-05,0.051173,0.555125
766,-2.0,2.0,0.5,1092.94,907.06,-8.2e-05,0.051173,0.555125
767,-2.0,2.0,0.5,1085.12,914.88,-8.2e-05,0.051173,0.555125
768,-0.6,0.6,0.5,1093.85,906.15,-8.2e-05,0.051173,0.555125
769,-2.0,2.0,0.5,1085.96,914.04,-8.2e-05,0.051173,0.555125
770,-0.52,0.52,0.5,1094.63,905.37,-8.2e-05,0.051173,0.555125
771,-2.0,2.0,0.5,1086.68,913.32,-0.003489,0.054944,0.658701
772,0.46,-0.46,0.55,1095.3,904.7,-0.003489,0.054944,0.658701
773,-2.0,2.0,0.55,1087.31,912.69,-0.003489,0.054944,0.658701
774,-2.0,2.0,0.5,1079.88,920.12,-0.003489,0.054944,0.658701
775,0.75,-0.75,0.5,1089.01,910.99,-0.003489,0.054944,0.658701
776,-2.0,2.0,0.45,1081.46,918.54,-0.003489,0.054944,0.658701
777,-2.0,2.0,0.45,1074.46,925.54,-0.003489,0.054944,0.658701
778,-2.0,2.0,0.4,1067.99,932.01,-0.003489,0.054944,0.658701
779,0.73,-0.73,0.45,1078.03,921.97,-0.003489,0.054944,0.658701
780,-2.0,2.0,0.4,1071.29,928.71,-0.003489,0.054944,0.658701
781,-2.0,2.0,0.4,1065.07,934.93,-0.003489,0.054944,0.658701
782,-2.0,2.0,0.35,1059.34,940.66,-0.003489,0.054944,0.658701
783,-0.03,0.03,0.35,1070.08,929.92,-0.003489,0.054944,0.658701
784,-2.0,2.0,0.35,1063.96,936.04,-0.003364,0.035345,0.530237
785,-0.39,0.39,0.35,1074.32,925.68,-0.003364,0.035345,0.530237
786,0.28,-0.28,0.4,1083.86,916.14,-0.003364,0.035345,0.530237
787,-0.28,0.28,0.45,1092.69,907.31,-0.003364,0.035345,0.530237
788,-2.0,2.0,0.4,1084.88,915.12,-0.003364,0.035345,0.530237
789,-2.0,2.0,0.4,1077.63,922.37,-0.003364,0.035345,0.530237
790,-0.04,0.04,0.4,1086.92,913.08,-0.003364,0.035345,0.530237
791,-2.0,2.0,0.4,1079.52,920.48,-0.003364,0.035345,0.530237
792,-2.0,2.0,0.35,1072.67,927.33,-0.003364,0.035345,0.530237
793,-2.0,2.0,0.35,1066.34,933.66,-0.003364,0.035345,0.530237
794,-2.0,2.0,0.35,1060.51,939.49,-0.003364,0.035345,0.530237
795,-2.0,2.0,0.3,1055.15,944.85,-0.003364,0.035345,0.530237
796,-2.0,2.0,0.3,1050.24,949.76,-0.002381,0.033966,0.583582
797,-0.02,0.02,0.35,1061.73,938.27,-0.002381,0.033966,0.583582
798,-2.0,2.0,0.35,1056.28,943.72,-0.002381,0.033966,0.583582
799,-2.0,2.0,0.3,1051.27,948.73,-0.002381,0.033966,0.583582
800,-2.0,2.0,0.3,1046.68,953.32,-0.002381,0.033966,0.583582
801,-2.0,2.0,0.3,1042.48,957.52,-0.002381,0.033966,0.583582
802,-2.0,2.0,0.3,1038.64,961.36,-0.002381,0.033966,0.583582
803,-2.0,2.0,0.25,1035.14,964.86,-0.002381,0.033966,0.583582
804,-0.74,0.74,0.3,1047.95,952.05,-0.002381,0.033966,0.583582
805,-2.0,2.0,0.25,1043.64,956.36,-0.002381,0.033966,0.583582
806,-2.0,2.0,0.2,1039.7,960.3,-0.002381,0.033966,0.583582
807,-2.0,2.0,0.15,1036.11,963.89,-0.005741,0.026427,0.629842
808,-2.0,2.0,0.15,1032.83,967.17,-0.005741,0.026427,0.629842
809,-0.03,0.03,0.2,1045.84,954.16,-0.005741,0.026427,0.629842
810,-2.0,2.0,0.15,1041.72,958.28,-0.005741,0.026427,0.629842
811,-2.0,2.0,0.15,1037.95,962.05,-0.005741,0.026427,0.629842
812,-2.0,2.0,0.15,1034.51,965.49,-0.005741,0.026427,0.629842
813,-2.0,2.0,0.15,1031.37,968.63,-0.005741,0.026427,0.629842
814,-0.09,0.09,0.2,1044.51,955.49,-0.005741,0.026427,0.629842
815,-2.0,2.0,0.2,1040.5,959.5,-0.005741,0.026427,0.629842
816,-2.0,2.0,0.2,1036.83,963.17,-0.005741,0.026427,0.629842
817,-2.0,2.0,0.15,1033.49,966.51,-0.005741,0.026427,0.629842
818,-0.83,0.83,0.2,1046.44,953.56,-0.002621,0.02648,0.640335
819,-2.0,2.0,0.2,1042.27,957.73,-0.002621,0.02648,0.640335
820,-2.0,2.0,0.2,1038.45,961.55,-0.002621,0.02648,0.640335
821,0.86,-0.86,0.25,1050.96,949.04,-0.002621,0.02648,0.640335
822,-0.42,0.42,0.3,1062.4,937.6,-0.002621,0.02648,0.640335
823,-2.0,2.0,0.3,1056.89,943.11,-0.002621,0.02648,0.640335
824,-0.92,0.92,0.3,1067.83,932.17,-0.002621,0.02648,0.640335
825,-0.02,0.02,0.35,1077.88,922.12,-0.002621,0.02648,0.640335
826,-2.0,2.0,0.35,1071.15,928.85,-0.002621,0.02648,0.640335
827,-2.0,2.0,0.35,1064.94,935.06,-0.002621,0.02648,0.640335
828,-2.0,2.0,0.35,1059.22,940.78,-0.002621,0.02648,0.640335
829,-0.75,0.75,0.35,1069.97,930.03,-0.002621,0.02648,0.640335
830,-2.0,2.0,0.35,1063.85,936.15,-0.002583,0.05426,0.555766
831,0.8,-0.8,0.4,1074.22,925.78,-0.002583,0.05426,0.555766
832,-0.3,0.3,0.45,1083.78,916.22,-0.002583,0.05426,0.555766
833,-2.0,2.0,0.45,1076.61,923.39,-0.002583,0.05426,0.555766
834,-2.0,2.0,0.4,1069.98,930.02,-0.002583,0.05426,0.555766
835,-2.0,2.0,0.4,1063.86,936.14,-0.002583,0.05426,0.555766
836,-2.0,2.0,0.4,1058.23,941.77,-0.002583,0.05426,0.555766
837,-2.0,2.0,0.4,1053.06,946.94,-0.002583,0.05426,0.555766
838,-2.0,2.0,0.35,1048.32,951.68,-0.002583,0.05426,0.555766
839,-2.0,2.0,0.35,1043.98,956.02,-0.002583,0.05426,0.555766
840,-2.0,2.0,0.35,1040.01,959.99,-0.002583,0.05426,0.555766
841,-0.23,0.23,0.35,1052.39,947.61,-0.002583,0.05426,0.555766
842,-2.0,2.0,0.3,1047.71,952.29,-0.002903,0.034715,0.516878
843,-0.48,0.48,0.35,1059.42,940.58,-0.002903,0.034715,0.516878
844,0.98,-0.98,0.35,1070.15,929.85,-0.002903,0.034715,0.516878
845,-2.0,2.0,0.3,1064.02,935.98,-0.002903,0.034715,0.516878
846,-2.0,2.0,0.3,1058.38,941.62,-0.002903,0.034715,0.516878
847,-2.0,2.0,0.3,1053.19,946.81,-0.002903,0.034715,0.516878
848,-2.0,2.0,0.3,1048.44,951.56,-0.002903,0.034715,0.516878
849,-0.27,0.27,0.3,1060.09,939.91,-0.002903,0.034715,0.516878
850,-0.31,0.31,0.35,1070.77,929.23,-0.002903,0.034715,0.516878
851,0.14,-0.14,0.35,1080.59,919.41,-0.002903,0.034715,0.516878
852,0.99,-0.99,0.35,1089.66,910.34,-0.002903,0.034715,0.516878
853,-2.0,2.0,0.35,1082.06,917.94,-0.002903,0.034715,0.516878
854,-0.37,0.37,0.4,1091.02,908.98,-0.002903,0.034715,0.516878
855,-2.0,2.0,0.4,1083.33,916.67,-0.002903,0.034715,0.516878
856,-2.0,2.0,0.4,1076.19,923.81,-0.006045,0.051826,0.453862
857,0.62,-0.62,0.45,1085.59,914.41,-0.006045,0.051826,0.453862
858,0.27,-0.27,0.5,1094.29,905.71,-0.006045,0.051826,0.453862
859,-2.0,2.0,0.5,1086.37,913.63,-0.006045,0.051826,0.453862
860,-2.0,2.0,0.5,1079.01,920.99,-0.006045,0.051826,0.453862
861,-2.0,2.0,0.45,1072.2,927.8,-0.006045,0.051826,0.453862
862,-2.0,2.0,0.45,1065.91,934.09,-0.006045,0.051826,0.453862
863,-2.0,2.0,0.4,1060.11,939.89,-0.006045,0.051826,0.453862
864,-2.0,2.0,0.35,1054.79,945.21,-0.006045,0.051826,0.453862
865,-2.0,2.0,0.35,1049.9,950.1,-0.006045,0.051826,0.453862
866,-2.0,2.0,0.35,1045.43,954.57,-0.006045,0.051826,0.453862
867,-0.07,0.07,0.4,1057.34,942.66,-0.006045,0.051826,0.453862
868,-2.0,2.0,0.4,1052.24,947.76,-0.004933,0.033505,0.410412
869,0.73,-0.73,0.4,1063.57,936.43,-0.004933,0.033505,0.410412
870,-2.0,2.0,0.35,1057.96,942.04,-0.004933,0.033505,0.410412
871,-2.0,2.0,0.3,1052.81,947.19,-0.004933,0.033505,0.410412
872,-2.0,2.0,0.25,1048.09,951.91,-0.004933,0.033505,0.410412
873,-2.0,2.0,0.25,1043.77,956.23,-0.004933,0.033505,0.410412
874,0.71,-0.71,0.25,1055.82,944.18,-0.004933,0.033505,0.410412
875,-2.0,2.0,0.25,1050.85,949.15,-0.004933,0.033505,0.410412
876,-0.27,0.27,0.3,1062.3,937.7,-0.004933,0.033505,0.410412
877,-0.97,0.97,0.3,1072.79,927.21,-0.004933,0.033505,0.410412
878,0.98,-0.98,0.3,1082.46,917.54,-0.004933,0.033505,0.410412
879,-2.0,2.0,0.3,1075.38,924.62,-0.004933,0.033505,0.410412
880,-2.0,2.0,0.3,1068.85,931.15,-0.004933,0.033505,0.410412
881,0.15,-0.15,0.35,1078.82,921.18,-0.004933,0.033505,0.410412
882,0.03,-0.03,0.4,1088.02,911.98,-0.004933,0.033505,0.410412
883,-2.0,2.0,0.4,1080.54,919.46,-0.00255,0.05844,0.376502
884,-2.0,2.0,0.4,1073.61,926.39,-0.00255,0.05844,0.376502
885,-2.0,2.0,0.4,1067.21,932.79,-0.00255,0.05844,0.376502
886,-2.0,2.0,0.4,1061.31,938.69,-0.00255,0.05844,0.376502
887,0.24,-0.24,0.4,1071.89,928.11,-0.00255,0.05844,0.376502
888,0.24,-0.24,0.45,1081.62,918.38,-0.00255,0.05844,0.376502
889,-2.0,2.0,0.4,1074.61,925.39,-0.00255,0.05844,0.376502
890,-2.0,2.0,0.4,1068.13,931.87,-0.00255,0.05844,0.376502
891,-2.0,2.0,0.4,1062.16,937.84,-0.00255,0.05844,0.376502
892,-2.0,2.0,0.4,1056.67,943.33,-0.00255,0.05844,0.376502
893,-2.0,2.0,0.4,1051.63,948.37,-0.00255,0.05844,0.376502
894,0.9,-0.9,0.4,1063.01,936.99,-0.00255,0.05844,0.376502
895,-2.0,2.0,0.4,1057.45,942.55,-0.003473,0.032353,0.415904
896,-0.6,0.6,0.4,1068.34,931.66,-0.003473,0.032353,0.415904
897,-0.35,0.35,0.4,1078.35,921.65,-0.003473,0.032353,0.415904
898,0.8,-0.8,0.4,1087.59,912.41,-0.003473,0.032353,0.415904
899,-2.0,2.0,0.4,1080.14,919.86,-0.003473,0.032353,0.415904
900,-2.0,2.0,0.4,1073.24,926.76,-0.003473,0.032353,0.415904
901,-2.0,2.0,0.35,1066.87,933.13,-0.003473,0.032353,0.415904
902,-2.0,2.0,0.3,1061.0,939.0,-0.003473,0.032353,0.415904
903,-2.0,2.0,0.3,1055.6,944.4,-0.003473,0.032353,0.415904
904,-2.0,2.0,0.3,1050.65,949.35,-0.003473,0.032353,0.415904
905,-2.0,2.0,0.3,1046.11,953.89,-0.003473,0.032353,0.415904
906,-0.82,0.82,0.35,1057.96,942.04,-0.003473,0.032353,0.415904
907,-2.0,2.0,0.3,1052.81,947.19,-0.001001,0.040252,0.380409
908,0.59,-0.59,0.3,1064.09,935.91,-0.001001,0.040252,0.380409
909,-2.0,2.0,0.3,1058.44,941.56,-0.001001,0.040252,0.380409
910,-2.0,2.0,0.3,1053.25,946.75,-0.001001,0.040252,0.380409
911,-2.0,2.0,0.3,1048.5,951.5,-0.001001,0.040252,0.380409
912,-2.0,2.0,0.3,1044.14,955.86,-0.001001,0.040252,0.380409
913,-2.0,2.0,0.3,1040.16,959.84,-0.001001,0.040252,0.380409
914,-2.0,2.0,0.25,1036.53,963.47,-0.001001,0.040252,0.380409
915,-2.0,2.0,0.25,1033.21,966.79,-0.001001,0.040252,0.380409
916,-2.0,2.0,0.2,1030.19,969.81,-0.001001,0.040252,0.380409
917,-2.0,2.0,0.15,1027.44,972.56,-0.001001,0.040252,0.380409
918,0.36,-0.36,0.15,1040.93,959.07,-0.001001,0.040252,0.380409
919,-2.0,2.0,0.15,1037.23,962.77,-0.001767,0.027483,0.338945
920,0.36,-0.36,0.2,1049.85,950.15,-0.001767,0.027483,0.338945
921,-2.0,2.0,0.2,1045.38,954.62,-0.001767,0.027483,0.338945
922,-2.0,2.0,0.2,1041.3,958.7,-0.001767,0.027483,0.338945
923,-2.0,2.0,0.2,1037.56,962.44,-0.001767,0.027483,0.338945
924,-2.0,2.0,0.2,1034.16,965.84,-0.001767,0.027483,0.338945
925,-2.0,2.0,0.2,1031.05,968.95,-0.001767,0.027483,0.338945
926,-2.0,2.0,0.15,1028.22,971.78,-0.001767,0.027483,0.338945
927,-2.0,2.0,0.15,1025.64,974.36,-0.001767,0.027483,0.338945
928,-2.0,2.0,0.1,1023.3,976.7,-0.001767,0.027483,0.338945
929,-2.0,2.0,0.1,1021.17,978.83,-0.001209,0.017332,0.341867
930,0.16,-0.16,0.15,1035.23,964.77,-0.001209,0.017332,0.341867
931,-2.0,2.0,0.15,1032.02,967.98,-0.001209,0.017332,0.341867
932,-2.0,2.0,0.15,1029.11,970.89,-0.001209,0.017332,0.341867
933,-2.0,2.0,0.15,1026.45,973.55,-0.001209,0.017332,0.341867
934,-2.0,2.0,0.15,1024.03,975.97,-0.001209,0.017332,0.341867
935,-2.0,2.0,0.15,1021.83,978.17,-0.001209,0.017332,0.341867
936,-2.0,2.0,0.15,1019.83,980.17,-0.001209,0.017332,0.341867
937,-2.0,2.0,0.15,1018.02,981.98,-0.001209,0.017332,0.341867
938,-2.0,2.0,0.1,1016.36,983.64,-0.001209,0.017332,0.341867
939,-2.0,2.0,0.1,1014.86,985.14,-0.001209,0.017332,0.341867
940,-2.0,2.0,0.05,1013.49,986.51,-0.003715,0.02295,0.29008
941,-2.0,2.0,0.05,1012.25,987.75,-0.003715,0.02295,0.29008
942,-2.0,2.0,0.05,1011.13,988.87,-0.003715,0.02295,0.29008
943,0.69,-0.69,0.1,1026.1,973.9,-0.003715,0.02295,0.29008
944,0.21,-0.21,0.15,1039.72,960.28,-0.003715,0.02295,0.29008
945,-2.0,2.0,0.15,1036.12,963.88,-0.003715,0.02295,0.29008
946,-2.0,2.0,0.15,1032.84,967.16,-0.003715,0.02295,0.29008
947,-2.0,2.0,0.15,1029.85,970.15,-0.003715,0.02295,0.29008
948,-2.0,2.0,0.15,1027.13,972.87,-0.003715,0.02295,0.29008
949,-0.85,0.85,0.2,1040.65,959.35,-0.003715,0.02295,0.29008
950,-2.0,2.0,0.15,1036.97,963.03,-0.003715,0.02295,0.29008
951,-0.89,0.89,0.2,1049.62,950.38,-0.003715,0.02295,0.29008
952,-2.0,2.0,0.2,1045.17,954.83,-0.001829,0.048181,0.411038
953,-2.0,2.0,0.2,1041.1,958.9,-0.001829,0.048181,0.411038
954,-2.0,2.0,0.2,1037.38,962.62,-0.001829,0.048181,0.411038
955,-2.0,2.0,0.2,1033.99,966.01,-0.001829,0.048181,0.411038
956,-0.22,0.22,0.25,1046.9,953.1,-0.001829,0.048181,0.411038
957,-2.0,2.0,0.25,1042.68,957.32,-0.001829,0.048181,0.411038
958,-2.0,2.0,0.25,1038.83,961.17,-0.001829,0.048181,0.411038
959,-2.0,2.0,0.25,1035.31,964.69,-0.001829,0.048181,0.411038
960,-2.0,2.0,0.25,1032.1,967.9,-0.001829,0.048181,0.411038
961,-2.0,2.0,0.25,1029.18,970.82,-0.001829,0.048181,0.411038
962,-2.0,2.0,0.25,1026.52,973.48,-0.001829,0.048181,0.411038
963,-2.0,2.0,0.2,1024.09,975.91,-0.001761,0.022809,0.326205
964,-2.0,2.0,0.15,1021.89,978.11,-0.001761,0.022809,0.326205
965,-0.93,0.93,0.2,1035.88,964.12,-0.001761,0.022809,0.326205
966,-0.43,0.43,0.25,1048.62,951.38,-0.001761,0.022809,0.326205
967,-0.59,0.59,0.3,1060.26,939.74,-0.001761,0.022809,0.326205
968,-2.0,2.0,0.3,1054.92,945.08,-0.001761,0.022809,0.326205
969,-2.0,2.0,0.25,1050.03,949.97,-0.001761,0.022809,0.326205
970,-2.0,2.0,0.25,1045.54,954.46,-0.001761,0.022809,0.326205
971,0.46,-0.46,0.25,1057.44,942.56,-0.001761,0.022809,0.326205
972,-2.0,2.0,0.25,1052.33,947.67,-0.001761,0.022809,0.326205
973,-2.0,2.0,0.25,1047.65,952.35,-0.001761,0.022809,0.326205
974,0.55,-0.55,0.3,1059.37,940.63,-0.001761,0.022809,0.326205
975,-2.0,2.0,0.3,1054.11,945.89,-0.004611,0.052674,0.380557
976,-2.0,2.0,0.25,1049.28,950.72,-0.004611,0.052674,0.380557
977,0.94,-0.94,0.3,1060.86,939.14,-0.004611,0.052674,0.380557
978,-2.0,2.0,0.3,1055.47,944.53,-0.004611,0.052674,0.380557
979,-2.0,2.0,0.3,1050.53,949.47,-0.004611,0.052674,0.380557
980,-2.0,2.0,0.3,1046.0,954.0,-0.004611,0.052674,0.380557
981,-2.0,2.0,0.3,1041.86,958.14,-0.004611,0.052674,0.380557
982,-2.0,2.0,0.3,1038.08,961.92,-0.004611,0.052674,0.380557
983,-2.0,2.0,0.3,1034.63,965.37,-0.004611,0.052674,0.380557
984,-2.0,2.0,0.3,1031.48,968.52,-0.004611,0.052674,0.380557
985,-2.0,2.0,0.25,1028.61,971.39,-0.004611,0.052674,0.380557
986,-2.0,2.0,0.2,1026.0,974.0,-0.002928,0.018207,0.204058
987,-0.7,0.7,0.2,1039.62,960.38,-0.002928,0.018207,0.204058
988,-0.36,0.36,0.25,1052.04,947.96,-0.002928,0.018207,0.204058
989,-2.0,2.0,0.25,1047.38,952.62,-0.002928,0.018207,0.204058
990,0.99,-0.99,0.3,1059.12,940.88,-0.002928,0.018207,0.204058
991,0.81,-0.81,0.3,1069.88,930.12,-0.002928,0.018207,0.204058
992,-2.0,2.0,0.3,1063.77,936.23,-0.002928,0.018207,0.204058
993,-2.0,2.0,0.3,1058.14,941.86,-0.002928,0.018207,0.204058
994,-2.0,2.0,0.25,1052.98,947.02,-0.002928,0.018207,0.204058
995,0.51,-0.51,0.3,1064.25,935.75,-0.002928,0.018207,0.204058
996,-2.0,2.0,0.3,1058.59,941.41,-0.002928,0.018207,0.204058
997,-2.0,2.0,0.25,1053.39,946.61,-0.002928,0.018207,0.204058
998,-0.05,0.05,0.3,1064.62,935.38,-0.002928,0.018207,0.204058
999,-0.81,0.81,0.35,1074.93,925.07,-0.002928,0.018207,0.204058
1000,-2.0,2.0,0.35,1068.42,931.58,-0.001771,0.062216,0.228224
1001,-2.0,2.0,0.35,1062.43,937.57,-0.001771,0.062216,0.228224
1002,0.28,-0.28,0.4,1072.91,927.09,-0.001771,0.062216,0.228224
1003,-2.0,2.0,0.4,1066.57,933.43,-0.001771,0.062216,0.228224
1004,-0.06,0.06,0.45,1076.72,923.28,-0.001771,0.062216,0.228224
1005,-2.0,2.0,0.45,1070.08,929.92,-0.001771,0.062216,0.228224
1006,-2.0,2.0,0.45,1063.95,936.05,-0.001771,0.062216,0.228224
1007,-0.47,0.47,0.45,1074.32,925.68,-0.001771,0.062216,0.228224
1008,-2.0,2.0,0.4,1067.86,932.14,-0.001771,0.062216,0.228224
1009,-2.0,2.0,0.4,1061.91,938.09,-0.001771,0.062216,0.228224
1010,-2.0,2.0,0.35,1056.44,943.56,-0.001771,0.062216,0.228224
1011,-2.0,2.0,0.3,1051.41,948.59,-0.001771,0.062216,0.228224
1012,-2.0,2.0,0.3,1046.81,953.19,-0.001137,0.036183,0.284725
1013,-2.0,2.0,0.3,1042.6,957.4,-0.001137,0.036183,0.284725
1014,-2.0,2.0,0.3,1038.76,961.24,-0.001137,0.036183,0.284725
1015,-2.0,2.0,0.25,1035.24,964.76,-0.001137,0.036183,0.284725
1016,-2.0,2.0,0.25,1032.04,967.96,-0.001137,0.036183,0.284725
1017,-2.0,2.0,0.25,1029.12,970.88,-0.001137,0.036183,0.284725
1018,-2.0,2.0,0.2,1026.47,973.53,-0.001137,0.036183,0.284725
1019,-2.0,2.0,0.15,1024.05,975.95,-0.001137,0.036183,0.284725
1020,-0.08,0.08,0.2,1037.85,962.15,-0.001137,0.036183,0.284725
1021,-2.0,2.0,0.2,1034.41,965.59,-0.001137,0.036183,0.284725
1022,-2.0,2.0,0.15,1031.29,968.71,-0.001263,0.020414,0.277284
1023,-2.0,2.0,0.15,1028.44,971.56,-0.001263,0.020414,0.277284
1024,0.45,-0.45,0.15,1041.84,958.16,-0.001263,0.020414,0.277284
1025,-2.0,2.0,0.15,1038.06,961.94,-0.001263,0.020414,0.277284
1026,-2.0,2.0,0.15,1034.61,965.39,-0.001263,0.020414,0.277284
1027,-2.0,2.0,0.1,1031.46,968.54,-0.001263,0.020414,0.277284
1028,-2.0,2.0,0.1,1028.6,971.4,-0.001263,0.020414,0.277284
1029,0.89,-0.89,0.15,1041.99,958.01,-0.001263,0.020414,0.277284
1030,-0.76,0.76,0.2,1054.19,945.81,-0.001263,0.020414,0.277284
1031,-2.0,2.0,0.2,1049.36,950.64,-0.001263,0.020414,0.277284
1032,0.15,-0.15,0.25,1060.93,939.07,-0.001263,0.020414,0.277284
1033,-2.0,2.0,0.25,1055.54,944.46,-0.001263,0.020414,0.277284
1034,-2.0,2.0,0.25,1050.59,949.41,-0.001263,0.020414,0.277284
1035,-2.0,2.0,0.25,1046.06,953.94,-0.00217,0.044864,0.279329
1036,0.24,-0.24,0.3,1057.91,942.09,-0.00217,0.044864,0.279329
1037,-2.0,2.0,0.3,1052.77,947.23,-0.00217,0.044864,0.279329
1038,-0.83,0.83,0.35,1064.05,935.95,-0.00217,0.044864,0.279329
1039,-2.0,2.0,0.35,1058.41,941.59,-0.00217,0.044864,0.279329
1040,-2.0,2.0,0.3,1053.22,946.78,-0.00217,0.044864,0.279329
1041,-2.0,2.0,0.3,1048.47,951.53,-0.00217,0.044864,0.279329
1042,-2.0,2.0,0.3,1044.11,955.89,-0.00217,0.044864,0.279329
1043,-2.0,2.0,0.3,1040.14,959.86,-0.00217,0.044864,0.279329
