episode,predator_reward,prey_reward,capture_rate,predator_elo,prey_elo,policy_loss,value_loss,entropy,om_loss
1929,-2.0,2.0,0.05,1014.63,985.37,-0.001529,0.012646,0.166836,2e-06
1930,0.52,-0.52,0.1,1029.28,970.72,-0.001529,0.012646,0.166836,2e-06
1931,-2.0,2.0,0.1,1026.61,973.39,-0.000918,0.031508,0.243793,2e-06
1932,-2.0,2.0,0.1,1024.18,975.82,-0.000918,0.031508,0.243793,2e-06
1933,-2.0,2.0,0.1,1021.97,978.03,-0.000918,0.031508,0.243793,2e-06
1934,-2.0,2.0,0.1,1019.95,980.05,-0.000918,0.031508,0.243793,2e-06
1935,-2.0,2.0,0.1,1018.12,981.88,-0.000918,0.031508,0.243793,2e-06
1936,-2.0,2.0,0.1,1016.46,983.54,-0.000918,0.031508,0.243793,2e-06
1937,-2.0,2.0,0.1,1014.95,985.05,-0.000918,0.031508,0.243793,2e-06
1938,-2.0,2.0,0.1,1013.58,986.42,-0.000918,0.031508,0.243793,2e-06
1939,-2.0,2.0,0.1,1012.33,987.67,-0.000918,0.031508,0.243793,2e-06
1940,-2.0,2.0,0.1,1011.19,988.81,-0.000918,0.031508,0.243793,2e-06
1941,-2.0,2.0,0.1,1010.16,989.84,-0.002474,0.011825,0.137771,2e-06
1942,-2.0,2.0,0.1,1009.23,990.77,-0.002474,0.011825,0.137771,2e-06
1943,-2.0,2.0,0.1,1008.38,991.62,-0.002474,0.011825,0.137771,2e-06
1944,0.89,-0.89,0.15,1023.61,976.39,-0.002474,0.011825,0.137771,2e-06
1945,-2.0,2.0,0.15,1021.45,978.55,-0.002474,0.011825,0.137771,2e-06
1946,-2.0,2.0,0.15,1019.48,980.52,-0.002474,0.011825,0.137771,2e-06
1947,-2.0,2.0,0.1,1017.7,982.3,-0.002474,0.011825,0.137771,2e-06
1948,-2.0,2.0,0.1,1016.07,983.93,-0.002474,0.011825,0.137771,2e-06
1949,-2.0,2.0,0.1,1014.6,985.4,-0.002474,0.011825,0.137771,2e-06
1950,-2.0,2.0,0.05,1013.25,986.75,-0.002474,0.011825,0.137771,2e-06
1951,-0.76,0.76,0.1,1028.04,971.96,-0.002474,0.011825,0.137771,2e-06
1952,-2.0,2.0,0.1,1025.48,974.52,-0.002474,0.011825,0.137771,2e-06
1953,-2.0,2.0,0.1,1023.15,976.85,-0.001351,0.027419,0.109926,2e-06
1954,-2.0,2.0,0.1,1021.03,978.97,-0.001351,0.027419,0.109926,2e-06
1955,-0.57,0.57,0.15,1035.1,964.9,-0.001351,0.027419,0.109926,2e-06
1956,-2.0,2.0,0.15,1031.91,968.09,-0.001351,0.027419,0.109926,2e-06
1957,-2.0,2.0,0.15,1029.0,971.0,-0.001351,0.027419,0.109926,2e-06
1958,-2.0,2.0,0.15,1026.36,973.64,-0.001351,0.027419,0.109926,2e-06
1959,-2.0,2.0,0.15,1023.95,976.05,-0.001351,0.027419,0.109926,2e-06
1960,-2.0,2.0,0.15,1021.76,978.24,-0.001351,0.027419,0.109926,2e-06
1961,-2.0,2.0,0.15,1019.76,980.24,-0.001351,0.027419,0.109926,2e-06
1962,-2.0,2.0,0.15,1017.95,982.05,-0.001351,0.027419,0.109926,2e-06
1963,-0.61,0.61,0.2,1032.3,967.7,-0.001049,0.020377,0.117155,1e-06
1964,-2.0,2.0,0.15,1029.36,970.64,-0.001049,0.020377,0.117155,1e-06
1965,-2.0,2.0,0.15,1026.68,973.32,-0.001049,0.020377,0.117155,1e-06
1966,-2.0,2.0,0.15,1024.24,975.76,-0.001049,0.020377,0.117155,1e-06
1967,-2.0,2.0,0.15,1022.03,977.97,-0.001049,0.020377,0.117155,1e-06
1968,-2.0,2.0,0.15,1020.01,979.99,-0.001049,0.020377,0.117155,1e-06
1969,-2.0,2.0,0.15,1018.17,981.83,-0.001049,0.020377,0.117155,1e-06
1970,-2.0,2.0,0.15,1016.51,983.49,-0.001049,0.020377,0.117155,1e-06
1971,-2.0,2.0,0.1,1014.99,985.01,-0.001049,0.020377,0.117155,1e-06
1972,-2.0,2.0,0.1,1013.61,986.39,-0.001049,0.020377,0.117155,1e-06
1973,-2.0,2.0,0.1,1012.36,987.64,-0.001023,0.021468,0.15575,2e-06
1974,-2.0,2.0,0.1,1011.22,988.78,-0.001023,0.021468,0.15575,2e-06
1975,-2.0,2.0,0.05,1010.19,989.81,-0.001023,0.021468,0.15575,2e-06
1976,-2.0,2.0,0.05,1009.25,990.75,-0.001023,0.021468,0.15575,2e-06
1977,-2.0,2.0,0.05,1008.4,991.6,-0.001023,0.021468,0.15575,2e-06
1978,-2.0,2.0,0.05,1007.63,992.37,-0.001023,0.021468,0.15575,2e-06
1979,0.53,-0.53,0.1,1022.93,977.07,-0.001023,0.021468,0.15575,2e-06
1980,-2.0,2.0,0.1,1020.83,979.17,-0.001023,0.021468,0.15575,2e-06
1981,-2.0,2.0,0.1,1018.92,981.08,-0.001023,0.021468,0.15575,2e-06
1982,-2.0,2.0,0.1,1017.18,982.82,-0.001023,0.021468,0.15575,2e-06
1983,-2.0,2.0,0.05,1015.61,984.39,-0.001023,0.021468,0.15575,2e-06
1984,-2.0,2.0,0.05,1014.17,985.83,-0.002949,0.023742,0.136359,1e-06
1985,-2.0,2.0,0.05,1012.87,987.13,-0.002949,0.023742,0.136359,1e-06
1986,-2.0,2.0,0.05,1011.69,988.31,-0.002949,0.023742,0.136359,1e-06
1987,-2.0,2.0,0.05,1010.61,989.39,-0.002949,0.023742,0.136359,1e-06
1988,-2.0,2.0,0.05,1009.64,990.36,-0.002949,0.023742,0.136359,1e-06
1989,-2.0,2.0,0.05,1008.75,991.25,-0.002949,0.023742,0.136359,1e-06
1990,-2.0,2.0,0.05,1007.94,992.06,-0.002949,0.023742,0.136359,1e-06
1991,-2.0,2.0,0.05,1007.21,992.79,-0.002949,0.023742,0.136359,1e-06
1992,-2.0,2.0,0.05,1006.55,993.45,-0.002949,0.023742,0.136359,1e-06
1993,-2.0,2.0,0.05,1005.95,994.05,-0.002949,0.023742,0.136359,1e-06
1994,-2.0,2.0,0.05,1005.4,994.6,-0.002949,0.023742,0.136359,1e-06
1995,-2.0,2.0,0.05,1004.9,995.1,-0.00112,0.015254,0.129055,1e-06
1996,-2.0,2.0,0.05,1004.45,995.55,-0.00112,0.015254,0.129055,1e-06
1997,-2.0,2.0,0.05,1004.04,995.96,-0.00112,0.015254,0.129055,1e-06
1998,-2.0,2.0,0.05,1003.67,996.33,-0.00112,0.015254,0.129055,1e-06
1999,-0.78,0.78,0.05,1019.33,980.67,-0.00112,0.015254,0.129055,1e-06
